row_id,address_line_1,city,state,zip,mon_hrs,tue_hrs,wed_hrs,thu_hrs,fri_hrs,sat_hrs,sun_hrs,loc_lat,loc_long
99,8386 W Thunderbird Rd,Peoria,AZ,85381,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,33.6104424,-112.239572
100,9940 W Happy Valley Rd,Peoria,AZ,85383,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,N/A,N/A
101,1000 East Bell Road,Phoenix,AZ,85022,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,33.6408604,-112.05961477262449
102,102 N Central Ave,Phoenix,AZ,85004,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,7:00 AM - 6:00 PM,N/A,N/A
103,1025 N 67th Ave,Phoenix,AZ,85043,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,N/A,N/A
104,1543 E Bethany Home Rd,Phoenix,AZ,85014,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,5:00 AM - 7:00 PM,5:00 AM - 9:00 PM,33.52332455,-112.04787355291475
105,15530 N Tatum Blvd,Phoenix,AZ,85032,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,33.62693084235916,-111.9779028757273
106,1615 N 99th Ave,Phoenix,AZ,85037,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,6:00 AM - 2:00 PM,6:00 AM - 2:00 PM,33.465107450000005,-112.27207950694626
107,18631 N 19th Ave,Phoenix,AZ,85027,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,33.6561082,-112.0982166
108,1909 W Baseline Rd,Phoenix,AZ,85041,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,33.37780081632653,-112.1004705
109,1931 W. Northern Ave,Phoenix,AZ,85021,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,33.5528542,-112.10108704078584
110,21250 N Cave Creek Rd,Phoenix,AZ,85024,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,33.6791978,-112.03165543314525
111,2131 E Camelback Rd,Phoenix,AZ,85016,5:30 AM - 4:00 PM,5:30 AM - 3:00 PM,5:30 AM - 4:00 PM,5:30 AM - 4:00 PM,5:30 AM - 4:00 PM,5:30 AM - 4:00 PM,5:00 AM - 7:00 PM,N/A,N/A
112,21705 N 19th Ave,Phoenix,AZ,85027,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,N/A,N/A
113,2322 E. Thomas Rd,Phoenix,AZ,85016,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,6:00 AM - 12:00 AM,6:00 AM - 12:00 AM,6:00 AM - 12:00 AM,6:00 AM - 12:00 AM,33.48038517644618,-112.03159988614773
114,2345 W. Thomas Rd,Phoenix,AZ,85015,3:00 AM - 7:00 PM,3:00 AM - 7:00 PM,3:00 AM - 7:00 PM,3:00 AM - 7:00 PM,3:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,33.480563,-112.110413
115,2420 W. Bethany Home Rd,Phoenix,AZ,85015,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,N/A,N/A
116,3137 E Cactus Rd,Phoenix,AZ,85032,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,33.596900178956496,-112.0144833672834
117,4130 E. Thomas Rd,Phoenix,AZ,85018,4:00 AM - 3:00 PM,4:00 AM - 3:00 PM,4:00 AM - 3:00 PM,4:00 AM - 3:00 PM,4:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,33.48048659142621,-111.99276505177203
118,4923 E Chandler Blvd,Phoenix,AZ,85048,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,33.30518280283026,-111.97845249302456
119,678 E Thunderbird Rd,Phoenix,AZ,85022,4:00 AM - 5:00 PM,4:00 AM - 5:00 PM,4:00 AM - 5:00 PM,4:00 AM - 5:00 PM,4:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,33.6080367,-112.06571338102745
120,9140 W. Thomas Rd,Phoenix,AZ,85037,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,N/A,N/A
121,Phoenix Sky Harbor Airport,Phoenix,AZ,85034,4:30 AM - 12:00 PM,4:30 AM - 12:00 PM,4:30 AM - 12:00 PM,4:30 AM - 12:00 PM,4:30 AM - 12:00 PM,Closed,Closed,33.4238153,-111.97902571364577
122,3015 N Glassford Hill Rd,Prescott Valley,AZ,86314,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 9:00 PM,34.5860463,-112.3406474
123,18490 S Rittenhouse Road,Queen Creek,AZ,85142,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,33.2451777,-111.6173423
124,21148 E. Rittenhouse Rd,Queen Creek,AZ,85142,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 4:00 PM,N/A,N/A
125,40615 N Gantzel Rd,Queen Creek,AZ,85140,4:00 AM - 7:00 PM,4:00 AM - 4:00 PM,4:00 AM - 7:00 PM,4:00 AM - 3:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,4:00 AM - 4:00 PM,N/A,N/A
126,6028 W Hunt Hwy,Queen Creek,AZ,85142,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,33.20385865,-111.63069764506864
127,15980 S Rancho Sahuarita Blvd,Sahuarita,AZ,85629,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,N/A,N/A
128,1662 W Hunt Hwy,San Tan Valley,AZ,85143,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,33.1727431,-111.5751893
129,10240 N 90th St,Scottsdale,AZ,85258,4:00 AM - 3:00 PM,4:00 AM - 3:00 PM,4:00 AM - 3:00 PM,4:00 AM - 3:00 PM,4:00 AM - 3:00 PM,5:00 AM - 3:00 PM,4:00 AM - 3:00 PM,33.5794711,-111.8873162
130,11218 N Frank Lloyd Wright Bvd,Scottsdale,AZ,85259,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,5:00 AM - 5:00 PM,33.58869621727471,-111.83592722403819
131,15223 N 87th St,Scottsdale,AZ,85260,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,N/A,N/A
132,7333 N Pima Rd,Scottsdale,AZ,85258,5:00 AM - 12:00 PM,5:00 AM - 12:00 PM,5:00 AM - 12:00 PM,5:00 AM - 12:00 PM,5:00 AM - 12:00 PM,5:00 AM - 12:00 PM,5:00 AM - 12:00 PM,N/A,N/A
133,7919 E Thomas Rd,Scottsdale,AZ,85251,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,5:00 AM - 7:00 PM,5:00 AM - 9:00 PM,33.4789369,-111.909564
134,8847 E Talking Stick Way,Scottsdale,AZ,85258,4:30 AM - 10:00 PM,4:30 AM - 10:00 PM,4:30 AM - 10:00 PM,4:30 AM - 10:00 PM,4:30 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 10:00 PM,33.5380694,-111.89019818325521
135,1000 Winrow Ave,Sierra Vista,AZ,85613,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,7:00 AM - 2:00 PM,7:00 AM - 2:00 PM,31.5510469,-110.3487007
136,13953 W Waddell Rd,Surprise,AZ,85379,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,4:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,33.608728400000004,-112.36041005533423
137,17031 W Bell Rd,Surprise,AZ,85374,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,33.63902134873157,-112.42553555014281
138,1335 W. University Dr,Tempe,AZ,85281,4:00 AM - 6:00 PM,4:00 AM - 6:00 PM,4:00 AM - 6:00 PM,4:00 AM - 6:00 PM,4:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,N/A,N/A
139,1342 W Warner Rd,Tempe,AZ,85284,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,N/A,N/A
140,1740 E Broadway Rd,Tempe,AZ,85282,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 4:00 PM,33.407593,-111.91028889795919
141,1811 N. Scottsdale Rd,Tempe,AZ,85281,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,N/A,N/A
142,1830 E Warner Rd,Tempe,AZ,85284,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,33.335054549999995,-111.9093256591446
143,4715 S Rural Rd,Tempe,AZ,85282,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,5:00 AM - 3:00 PM,33.3801216,-111.9278155
144,6375 S Kyrene Rd,Tempe,AZ,85283,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,33.3640398,-111.9452533228395
145,10200 East Old Vail Rd,Tucson,AZ,85747,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,32.08976486505105,-110.77828513180229
146,1066 W Grant Rd,Tucson,AZ,85705,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,32.2503147,-110.978072
147,1655 W. Valencia Rd,Tucson,AZ,85746,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,N/A,N/A
148,2553 N Campbell Ave,Tucson,AZ,85719,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,32.2635751,-110.9438254
149,4676 E. Grant Rd,Tucson,AZ,85712,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,32.2502801,-110.8931883
150,5346 E 22nd St,Tucson,AZ,85711,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,32.2070028,-110.8715491
151,7073 E Tanque Verde Rd,Tucson,AZ,85715,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,32.2467587,-110.8522258
152,904 E. University Blvd,Tucson,AZ,85719,Closed,6:00 AM - 3:00 PM,6:00 AM - 3:00 PM,6:00 AM - 3:00 PM,6:00 AM - 3:00 PM,7:00 AM - 3:00 PM,Closed,32.2315493,-110.9577818
153,9485 E Broadway Blvd,Tucson,AZ,85710,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,32.221285449999996,-110.7902376248818
154,Tucson Int'L Airport,Tucson,AZ,85756,4:00 AM - 1:00 PM,4:00 AM - 1:00 PM,4:00 AM - 1:00 PM,4:00 AM - 1:00 PM,4:00 AM - 1:00 PM,4:00 AM - 1:00 PM,4:00 AM - 1:00 PM,N/A,N/A
155,11181 S Frontage Rd,Yuma,AZ,85367,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 4:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,32.6676999,-114.4066321
156,1651 S 4th Ave,Yuma,AZ,85364,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,4:00 AM - 7:00 PM,5:00 AM - 7:00 PM,5:00 AM - 7:00 PM,N/A,N/A
157,2708 Pine St,Arkadelphia,AR,71923,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,34.122924,-93.081363
158,2309 SE 14th St,Bentonville,AR,72712,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,36.35666041907279,-94.1865667564136
159,2234 N Reynolds Rd,Bryant,AR,72022,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,34.61674461797753,-92.49823676404495
160,170 Valley St,Caddo Valley,AR,71923,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,34.1739875,-93.0714918
161,7401 Phoenix Ave,Fort Smith,AR,72903,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,35.346835,-94.351048
162,1326 North Hwy 62/65,Harrison,AR,72602,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,5:30 AM - 8:00 PM,N/A,N/A
163,3340 Central Ave,Hot Springs,AR,71913,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,34.4433368,-93.0895748
164,10121 N Rodney Parham Rd,Little Rock,AR,72227,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,34.765378877499835,-92.38609041792252
165,2894 W Sunset Ave,Springdale,AR,72762,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,N/A,N/A
166,410 Napa Junction Rd,American Canyon,CA,94503,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,N/A,N/A
167,5621 Outlets At Tejon Parkway,Arvin,CA,93203,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,N/A,N/A
168,1211 Allen Rd,Bakersfield,CA,93314,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,N/A,N/A
169,1800 23rd St,Bakersfield,CA,93301,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,N/A,N/A
170,13905 Francisquito Ave,Baldwin Park,CA,91706,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,34.067418696861935,-117.97236359581592
171,2804 Lenwood Rd,Barstow,CA,92311,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,34.85511349560895,-117.08946950008819
172,6821 Eastern Ave,Bell Gardens,CA,90201,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 10:00 PM,5:00 AM - 11:00 PM,6:00 AM - 11:00 PM,6:00 AM - 11:00 PM,33.971262806024555,-118.1640683300684
173,17404 Bellflower Blvd,Bellflower,CA,90706,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,33.874642337121784,-118.125092
174,1850 Main St,Brawley,CA,92227,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,Open 24 Hours,N/A,N/A
175,200 S Glenoaks Blvd,Burbank,CA,91502,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,34.1857568,-118.3097472
176,300 Arneill Rd,Camarillo,CA,93010,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,34.2197503,-119.03869851331345
177,22125 Vandergrift Blvd,Camp Pendleton North,CA,92055,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 2:00 PM,5:00 AM - 2:00 PM,N/A,N/A
178,4131 Manzanita Ave,Carmichael,CA,95608,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,N/A,N/A
179,3960 Mitchell Rd,Ceres,CA,95307,10:00 AM - 5:00 PM,10:00 AM - 5:00 PM,10:00 AM - 5:00 PM,10:00 AM - 5:00 PM,10:00 AM - 5:00 PM,10:00 AM - 5:00 PM,10:00 AM - 5:00 PM,37.6071197,-120.9388262
180,2260 Otay Lakes Road,Chula Vista,CA,91915,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,N/A,N/A
181,2232 S Central Ave,Compton,CA,90220,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,6:00 AM - 8:00 PM,33.870794020520094,-118.24857100429587
182,4383 Clayton Rd,Concord,CA,94521,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,7:00 AM - 7:00 PM,7:00 AM - 7:00 PM,N/A,N/A
183,924 E Ontario Ave,Corona,CA,92881,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,4:00 AM - 10:00 PM,5:00 AM - 10:00 PM,6:00 AM - 10:00 PM,33.851019449999995,-117.55122007439624
184,Naval Exchange Building 2017,Coronado,CA,92118,6:00 AM - 2:00 PM,6:00 AM - 2:00 PM,6:00 AM - 2:00 PM,6:00 AM - 2:00 PM,6:00 AM - 2:00 PM,7:00 AM - 2:00 PM,9:00 AM - 2:00 PM,N/A,N/A
185,13300 Washington Blvd,Culver City,CA,90066,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,6:00 AM - 7:00 PM,33.99307,-118.442335
186,9070 Firestone Blvd,Downey,CA,90241,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,5:00 AM - 11:00 PM,33.93531793414128,-118.1231083441027
187,350 Fletcher Pkwy,El Cajon,CA,92020,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,5:00 AM - 9:00 PM,32.80803425,-116.96554852510258
188,4920 Balboa Blvd,Encino,CA,91316,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,34.15988375,-118.50097883333333
189,9601 Greenback Ln,Folsom,CA,95630,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,38.678033,-121.196055
190,9610 Sierra Ave,Fontana,CA,92335,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,6:00 AM - 9:00 PM,5:00 AM - 9:00 PM,6:00 AM - 9:00 PM,N/A,N/A
191,26722 Portola Parkway,Foothill Ranch,CA,92610,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,4:30 AM - 9:00 PM,N/A,N/A
192,18022 Brookhurst St,Fountain Valley,CA,92708,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,33.70120047368421,-117.954131
193,5255 Mowry Ave,Fremont,CA,94538,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,5:00 AM - 8:00 PM,6:00 AM - 8:00 PM,5:00 AM - 8:00 PM,37.534025525259906,-122.00053070887991
194,12681 Harbor Blvd,Garden Grove,CA,92840,6:30 AM - 8:00 PM,6:30 AM - 8:00 PM,6:30 AM - 8:00 PM,6:30 AM - 8:00 PM,6:30 AM - 8:00 PM,6:30 AM - 8:00 PM,6:30 AM - 8:00 PM,N/A,N/A
195,1258 W Redondo Beach Blvd,Gardena,CA,90247,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,5:00 AM - 6:00 PM,6:00 AM - 6:00 PM,6:00 AM - 6:00 PM,N/A,N/A
